time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
67.86786786786787,2.4390227589474848e-14,5.5601045974400226e-12,4.024445873011187e-25,0.005000281464654458,3.4232534580017796e-10,7.0023291974437426e-06
68.16816816816817,2.4390243170434397e-14,5.5601045949572206e-12,4.0244461837786603e-25,0.005000273309652839,2.4632886109347544e-10,6.981332723852844e-06
68.46846846846847,2.4390243917995616e-14,5.5601046298137626e-12,4.024446514381947e-25,0.005000265342262013,1.7999409071018068e-10,6.960399208156506e-06
68.76876876876877,2.4390243813162003e-14,5.560104652832415e-12,4.0244468288037214e-25,0.005000257573504333,1.3415725831884945e-10,6.939528461575576e-06
69.06906906906907,2.439024301157072e-14,5.560104705902086e-12,4.024447157149504e-25,0.005000250008963043,1.0248219479018018e-10,6.918720295896954e-06
69.36936936936937,2.4390237520544632e-14,5.560104778458589e-12,4.0244474917011176e-25,0.005000242650509763,8.059340067595383e-11,6.897974523471899e-06
69.66966966966967,2.4390249218003967e-14,5.560104706173851e-12,4.024447713540862e-25,0.0050002354975116105,6.546939082468448e-11,6.877290957214333e-06
69.96996996996997,2.4390244095712242e-14,5.560104756312283e-12,4.024448016204724e-25,0.005000228547675052,5.501772114637193e-11,6.856669410599159e-06
70.27027027027027,2.439024375711325e-14,5.56010477927795e-12,4.024448291544259e-25,0.005000221797601127,4.779450883208442e-11,6.83610969766057e-06
70.57057057057057,2.439024390096382e-14,5.560104798294923e-12,4.024448556526623e-25,0.005000215243183388,4.2802701621477705e-11,6.81561163299038e-06
70.87087087087087,2.4390243826003185e-14,5.560104786863564e-12,4.024448792145378e-25,0.005000208879876366,3.935489709880953e-11,6.795175031736349e-06
71.17117117117117,2.4390243981011437e-14,5.560104908308547e-12,4.0244491167998036e-25,0.005000202702890864,3.6973087257208723e-11,6.7747997096005155e-06
71.47147147147147,2.4390243807083827e-14,5.560104792929701e-12,4.0244492630862185e-25,0.005000196707313842,3.53262404973385e-11,6.754485482837534e-06
71.77177177177177,2.4390242814507693e-14,5.5601047574789135e-12,4.024449460462146e-25,0.0050001908881897,3.4187108532752716e-11,6.734232168253026e-06
72.07207207207207,2.4390255402221595e-14,5.5601067662476334e-12,4.0244511308872013e-25,0.005000185240580573,3.3399546446891414e-11,6.714039583201909e-06
72.37237237237237,2.439025268817073e-14,5.560106836818048e-12,4.0244513920416637e-25,0.0050001797596060694,3.28563308936181e-11,6.693907545586774e-06
72.67267267267268,2.4390232551808724e-14,5.56010346132707e-12,4.024449152705134e-25,0.005000174440474117,3.248141788991572e-11,6.673835873856221e-06
72.97297297297297,2.439025111418706e-14,5.560105047416484e-12,4.0244504985784553e-25,0.005000169278492835,3.2221821793934696e-11,6.65382438700324e-06
73.27327327327328,2.43902416983515e-14,5.5601054752977495e-12,4.0244510002835497e-25,0.005000164269078226,3.204161018151937e-11,6.633872904563561e-06
73.57357357357357,2.4390244143924524e-14,5.560104874703191e-12,4.0244507518929604e-25,0.005000159407760508,3.191656291222876e-11,6.6139812466140435e-06
73.87387387387388,2.4390243906192146e-14,5.560104897000889e-12,4.024450948847543e-25,0.005000154690188405,3.1830052377975734e-11,6.594149233771041e-06
74.17417417417417,2.4390243904436463e-14,5.5601050639408535e-12,4.0244512451481386e-25,0.005000150112130434,3.177042938465007e-11,6.574376687188794e-06
