time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
180.7807807807808,8.089429943697857e-10,2.6742933262087745e-07,1.3326676376333899e-14,0.004990801648267271,4.5991776271817125e-06,1.4036334901208703e-05
181.0810810810811,8.089429943697857e-10,2.674293326208949e-07,1.3326676376347123e-14,0.004990801648163091,4.5991776271810535e-06,1.4044592185361762e-05
181.38138138138137,8.089429943697857e-10,2.674293326209119e-07,1.3326676376359956e-14,0.004990801648061991,4.599177627180414e-06,1.4052824710060697e-05
181.68168168168168,8.089429943697856e-10,2.6742933262092837e-07,1.332667637637241e-14,0.004990801647963883,4.599177627179793e-06,1.406103254954675e-05
181.981981981982,8.089429943697858e-10,2.674293326209443e-07,1.3326676376384493e-14,0.004990801647868677,4.599177627179191e-06,1.406921577783833e-05
182.2822822822823,8.089429943697857e-10,2.674293326209598e-07,1.332667637639622e-14,0.004990801647776288,4.599177627178606e-06,1.4077374468732157e-05
182.58258258258257,8.089429943697857e-10,2.6742933262097485e-07,1.3326676376407602e-14,0.0049908016476866305,4.59917762717804e-06,1.4085508695803642e-05
182.88288288288288,8.089429943697857e-10,2.6742933262098936e-07,1.3326676376418645e-14,0.004990801647599628,4.599177627177488e-06,1.4093618532407432e-05
183.1831831831832,8.089429943697858e-10,2.6742933262100355e-07,1.332667637642936e-14,0.004990801647515198,4.599177627176955e-06,1.4101704051678295e-05
183.4834834834835,8.089429943697857e-10,2.6742933262101726e-07,1.332667637643976e-14,0.004990801647433265,4.5991776271764355e-06,1.4109765326531795e-05
183.78378378378378,8.089429943697857e-10,2.6742933262103055e-07,1.3326676376449853e-14,0.004990801647353758,4.599177627175933e-06,1.4117802429664775e-05
184.08408408408408,8.089429943697857e-10,2.6742933262104346e-07,1.3326676376459646e-14,0.004990801647276602,4.5991776271754444e-06,1.4125815433555995e-05
184.3843843843844,8.089429943697856e-10,2.67429332621056e-07,1.332667637646915e-14,0.004990801647201728,4.599177627174971e-06,1.4133804410467092e-05
184.6846846846847,8.089429943697857e-10,2.674293326210682e-07,1.3326676376478372e-14,0.0049908016471290695,4.599177627174512e-06,1.4141769432442979e-05
184.98498498498498,8.089429943697858e-10,2.6742933262108004e-07,1.3326676376487323e-14,0.00499080164705856,4.5991776271740655e-06,1.4149710571312332e-05
185.28528528528528,8.089429943697857e-10,2.674293326210915e-07,1.3326676376496008e-14,0.004990801646990137,4.599177627173632e-06,1.4157627898688708e-05
185.5855855855856,8.089429943697857e-10,2.6742933262110265e-07,1.3326676376504436e-14,0.004990801646923738,4.599177627173212e-06,1.4165521485970885e-05
185.8858858858859,8.089429943697857e-10,2.6742933262111345e-07,1.3326676376512615e-14,0.0049908016468593035,4.599177627172805e-06,1.417339140434341e-05
186.18618618618618,8.089429943697858e-10,2.6742933262112393e-07,1.3326676376520553e-14,0.004990801646796775,4.599177627172409e-06,1.4181237724777465e-05
186.48648648648648,8.089429943697858e-10,2.6742933262113404e-07,1.3326676376528254e-14,0.0049908016467360965,4.599177627172025e-06,1.418906051803151e-05
186.7867867867868,8.089429943697859e-10,2.674293326211439e-07,1.3326676376535729e-14,0.004990801646677214,4.599177627171653e-06,1.4196859854651754e-05
187.0870870870871,8.089429943697858e-10,2.674293326211534e-07,1.3326676376542982e-14,0.004990801646620071,4.599177627171291e-06,1.4204635804972771e-05
187.38738738738738,8.089429943697858e-10,2.6742933262116274e-07,1.3326676376550018e-14,0.004990801646564621,4.59917762717094e-06,1.421238843911844e-05
187.68768768768768,8.089429943697857e-10,2.674293326211718e-07,1.3326676376556851e-14,0.004990801646510809,4.5991776271706e-06,1.4220117827002327e-05
187.987987987988,8.089429943697856e-10,2.674293326211805e-07,1.3326676376563478e-14,0.00499080164645859,4.59917762717027e-06,1.4227824038328148e-05
188.2882882882883,8.089429943697856e-10,2.6742933262118905e-07,1.332667637656991e-14,0.0049908016464079155,4.599177627169948e-06,1.4235507142590882e-05
